,id,name,genre,start_date,rating,votes,n_episodes,runtime1,runtime2,user_reviews,critic_reviews,cast
101,tt0364845,NCIS,Action,2003,7.9,"94,191",332,1h,1,188,44,"Dennis Smith, Tony Wharmby, Terrence O'Hara, Thomas J. Wright, James Whitmore Jr., Arvin Brown, Leslie Libman, Colin Bucksey, Bethany Rooney, Alan J. Levi"
102,tt0397306,American Dad!,Animation,2005,7.4,"93,751",236,22min,22,106,25,"Ron Hughart, Brent Woods, Anthony Lioi, Pam Cooke, Rodney Clouden, Joseph Daniello, Tim Parsons, Jansen Yee, Chris Bennett, Josue Cervantes"
103,tt1830617,Grimm,Drama,2011,7.8,"92,790",123,45min,45,188,39,"Norberto Barba, Terrence O'Hara, Eric Laneuville, Aaron Lipstadt, Peter Werner, David Solomon, Steven DePaul, John Behring, Darnell Martin, Karen Gaviola"
104,tt0439100,Weeds,Comedy,2005,8,"90,739",102,28min,28,143,70,"Craig Zisk, Michael Trim, Scott Ellis, Julie Anne Robinson, Eric Jewett, Paul Feig, Lev L. Spiro, Tucker Gates, Brian Dannelly, Perry Lang"
105,tt1553656,Under the Dome,Drama,2013,6.7,"89,809",39,43min,43,388,48,"Jack Bender, Peter Leto, David Barrett, Sergio Mimica-Gezzan, Kari Skogland, Eriq La Salle, Edward Ornelas, Peter Weller, Roxann Dawson, Paul A. Edwards"
106,tt1628033,Top Gear,Comedy,2002,8.7,"89,705",250,1h,1,84,29,"Brian Klein, Phil Churchward, Nigel Simpkiss, Richard Heeley, James Bryce, Andrew Fettis, Owen Trevor, Konrad Begg, Scott Weintrob, Kit Lynch Robinson"
107,tt2442560,Peaky Blinders,Crime,2013,8.8,"89,483",30,1h,1,119,41,"Colm McCarthy, Tim Mielants, David Caffrey, Otto Bathurst, Tom Harper, Steven Knight, Toby Finlay, Stephen Russell, Julie Brinkman, Jamie Glazebrook"
108,tt2628232,Penny Dreadful,Drama,2014,8.2,"88,580",27,1h,1,179,54,"Damon Thomas, James Hawes, Brian Kirk, Paco Cabezas, J.A. Bayona, Coky Giedroyc, Dearbhla Walsh, Kari Skogland, Toa Fraser, John Logan"
109,tt2632424,The Originals,Drama,2013,8.3,"87,846",92,45min,45,126,23,"Matthew Hastings, Chris Grismer, Jeffrey G. Hunt, Jesse Warn, Lance Anderson, Leslie Libman, Bethany Rooney, Michael A. Allowitz, Kellie Cyrus, Michael Grossman"
110,tt0214341,Dragon Ball Z,Animation,1996,8.8,"87,817",277,24min,24,130,35,"Daisuke Nishio, Akira Toriyama, Neil Bligh, John Burgmeier, Chris Forbis, Steven J. Simmons, Andrew Rye, Eric Vale, Jack Phelan, Kaza Morishita"
111,tt1870479,The Newsroom,Drama,2012,8.6,"87,153",25,55min,55,247,56,"Alan Poul, Greg Mottola, Anthony Hemingway, Lesli Linka Glatter, Jeremy Podeswa, Alex Graves, Joshua Marston, Daniel Minahan, Jason Ensler, Julian Farino"
112,tt0460091,My Name Is Earl,Comedy,2005,7.8,"86,861",96,22min,22,138,28,"Marc Buckland, Eyal Gordin, Michael Fresco, Chris Koch, Gregory Thomas Garcia, Ken Whittingham, Victor Nelli Jr., Craig Zisk, Tamra Davis, Lev L. Spiro"
113,tt0159206,Sex and the City,Comedy,1998,7,"86,058",94,30min,30,244,38,"Michael Patrick King, Allen Coulter, Michael Engler, Michael Spiller, Alan Taylor, John David Coles, Charles McDougall, David Frankel, Nicole Holofcener, Allison Anders"
114,tt2560140,Attack on Titan,Animation,2013,8.8,"83,539",43,24min,24,167,29,"Tetsura Araki, Masashi Koizuka, Hiroyuki Tanaka, Shinpei Ezaki, Kiyoshi Fukumoto, Shintaro Itoga, Satonobu Kikuchi, Makoto Bessho, Tomomi Ikeda, Yasushi Muroya"
115,tt2467372,Brooklyn Nine-Nine,Comedy,2013,8.3,"83,068",94,22min,22,82,25,"Michael McDonald, Dean Holland, Craig Zisk, Victor Nelli Jr., Linda Mendoza, Tristram Shapeero, Claire Scanlon, Beth McCarthy-Miller, Rebecca Asher, Eric Appel"
116,tt4052886,Lucifer,Crime,2015,8.3,"82,953",53,42min,42,246,25,"Nathan Hope, Karen Gaviola, Greg Beeman, Louis Shaw Milito, Mairzee Almas, Eagle Egilsson, Tara Nicole Weyr, Len Wiseman, Matt Earl Beesley, Ben Hernandez Bray"
117,tt1474684,Luther,Crime,2010,8.6,"82,881",21,1h,1,119,54,"Sam Miller, Brian Kirk, Stefan Schwartz, Farren Blackburn, Neil Cross, Idris Elba, Phillippa Giles, Leila Kirkpatrick, Katie Swinden, Claire Bennett"
118,tt0092400,Married with Children,Comedy,1987,8.1,"82,767",263,22min,22,175,30,"Gerry Cohen, Linda Day, Amanda Bearse, Sam W. Orender, Tony Singletary, Bill Brown, Mark K. Samuels, Zane Buzby, Brian Levant, Arlando Smith"
119,tt2191671,Elementary,Crime,2012,7.9,"82,536",125,1h,1,220,37,"John Polson, Guy Ferland, Christine Moore, Seith Mann, Jerry Levine, Larry Teng, Ron Fortunato, Aaron Lipstadt, Andrew Bernstein, Sanaa Hamri"
120,tt2234222,Orphan Black,Action,2013,8.4,"80,980",50,44min,44,160,63,"John Fawcett, David Frazee, Ken Girotti, T.J. Scott, Grant Harvey, Helen Shaver, Aaron Morton, David Wellington, Brett Sullivan, Chris Grismer"
121,tt2575988,Silicon Valley,Comedy,2014,8.6,"80,882",39,28min,28,80,28,"Mike Judge, Alec Berg, Jamie Babbit, Eric Appel, Charlie McDowell, Tricia Brock, Maggie Carey, Tim Roche, Clay Tarver, John Altschuler"
122,tt3743822,Fear the Walking Dead,Drama,2015,7,"80,121",38,44min,44,394,51,"Adam Davidson, Stefan Schwartz, Andrew Bernstein, Kari Skogland, Deborah Chow, Uta Briesewitz, Kate Dennis, Michael McDonough, Gerardo Naranjo, Daniel Sackheim"
123,tt1548850,Misfits,Comedy,2009,8.3,"79,547",38,1h,1,107,38,"Tom Green, Jonathan van Tulleken, Tom Harper, Wayne Yip, China Moo-Young, Owen Harris, Alex Garcia Lopez, William Sinclair, Nirpal Bhogal, William McGregor"
124,tt3205802,How to Get Away with Murder,Crime,2014,8.2,"79,026",49,43min,43,164,18,"Bill D'Elia, Mike Listo, Laura Innes, Stephen Williams, Jet Wilkinson, Michael Offer, Jennifer Getzinger, Stephen Cragg, Zetna Fuentes, Debbie Allen"
125,tt1462059,Falling Skies,Action,2011,7.2,"78,134",52,42min,42,328,96,"Greg Beeman, Olatunde Osunsanmi, Sergio Mimica-Gezzan, Adam Kane, Jonathan Frakes, David Solomon, Holly Dale, Fred Toye, Carl Franklin, Anthony Hemingway"
126,tt1845307,2 Broke Girls,Comedy,2011,6.7,"77,874",137,22min,22,255,42,"Don Scardino, Fred Savage, Phillip David Lewis, Ted Wass, Scott Ellis, Michael Patrick King, John Riggi, James Burrows, Kathleen Marshall, Katy Garretson"
127,tt2071645,The Following,Crime,2013,7.5,"76,995",45,43min,43,363,45,"Marcos Siega, Nicole Kassell, Joshua Butler, Liz Friedlander, Rob Seidenglanz, Adam Davidson, Phil Abraham, Henry Bronchtein, Nick Gomez, David Von Ancken"
128,tt0238784,Gilmore Girls,Comedy,2000,8.1,"76,509",154,44min,44,279,49,"Jamie Babbit, Amy Sherman-Palladino, Chris Long, Lee Shallat Chemel, Kenny Ortega, Michael Katleman, Matthew Diamond, Daniel Palladino, Michael Zinberg, Lesli Linka Glatter"
129,tt1831164,Leyla ile Mecnun,Adventure,2011,9.2,"76,238",104,1h,1,44,,"Onur Ãœnlu, Murat Onbul, Funda Alp, Eyup Boz, Celil Murat Sari, Orkun Ãœnlu, Burak Aksak, Onur Ãœnlu, Funda Alp, Orkun Ãœnlu"
130,tt1637727,The Killing,Crime,2011,8.2,"76,146",44,45min,45,190,69,"Ed Bianchi, Nicole Kassell, Phil Abraham, Daniel Attias, Keith Gordon, Agnieszka Holland, Lodge Kerrigan, Brad Anderson, Patty Jenkins, Jonathan Demme"
131,tt0290978,The Office,Comedy,2001,8.6,"75,436",14,30min,30,178,37,"Ricky Gervais, Stephen Merchant, Ricky Gervais, Stephen Merchant, Ash Atalla, Anil Gupta, Jon Plowman, Andy Hollis, Nigel Williams, Rachel Freck"
132,tt2070791,Revolution,Action,2012,6.7,"74,998",42,43min,43,326,20,"Charles Beeson, Steve Boyum, Fred Toye, Helen Shaver, John F. Showalter, Jon Cassar, Nick Copus, Guy Norman Bee, Sanford Bookstaver, Felix Enriquez Alcala"
133,tt1695360,The Legend of Korra,Animation,2012,8.6,"73,635",52,23min,23,151,25,"Ian Graham, Colin Heck, Joaquim Dos Santos, Ki Hyun Ryu, Melchior Zwyer, Michael Dante DiMartino, Michael Dante DiMartino, Bryan Konietzko, Joshua Hamilton, Tim Hedrick"
134,tt0264235,Curb Your Enthusiasm,Comedy,2000,8.7,"73,033",90,28min,28,160,54,"Robert B. Weide, Larry Charles, Bryan Gordon, David Steinberg, Alec Berg, David Mandel, Jeff Schaffer, Andy Ackerman, Jeff Garlin, Dean Parisot"
135,tt1641349,Terra Nova,Adventure,2011,6.8,"72,990",13,46min,46,239,20,"Jon Cassar, Karen Gaviola, Alex Graves, Nelson McCormick, Bryan Spicer, Kelly Marcel, Craig Silverstein, Travis Fickett, Terry Matalas, Barbara Marshall"
136,tt0118421,Oz,Crime,1997,8.8,"72,734",56,55min,55,154,40,"Adam Bernstein, Alex Zakrzewski, Nick Gomez, Jean de Segonzac, Darnell Martin, Keith Samples, J. Miller Tobin, Leslie Libman, Alan Taylor, Terry Kinney"
137,tt0092455,Star Trek: The Next Generation,Action,1987,8.6,"72,730",176,44min,44,210,163,"Cliff Bole, Les Landau, Winrich Kolbe, Rob Bowman, Robert Scheerer, Robert Wiemer, Jonathan Frakes, Gabrielle Beaumont, Alexander Singer, Corey Allen"
138,tt0096657,Mr. Bean,Comedy,1990,8.5,"72,631",15,5h,5,54,12,"John Birkin, Paul Weiland, John Howard Davies, Rowan Atkinson, Andrew Clifford, Richard Curtis, Robin Driscoll, Ben Elton, Paul Weiland, Peter Bennett-Jones"
139,tt0348914,Deadwood,Crime,2004,8.7,"72,136",36,55min,55,219,57,"Ed Bianchi, Daniel Minahan, Davis Guggenheim, Gregg Fienberg, Mark Tinker, Steve Shill, Alan Taylor, Michael Engler, Walter Hill, Michael Almereyda"
140,tt2188671,Bates Motel,Drama,2013,8.2,"71,681",50,45min,45,152,64,"Tucker Gates, Ed Bianchi, Phil Abraham, Nestor Carbonell, Tim Southam, Sarah Boyd, Roxann Dawson, Christopher Nelson, Olatunde Osunsanmi, S.J. Clarkson"
141,tt0491738,Psych,Comedy,2006,8.4,"70,829",121,44min,44,133,36,"Mel Damski, Steve Franks, James Roday, Stephen Surjik, John Badham, Matt Shakman, David Crabtree, Jay Chandrasekhar, Andrew Bernstein, Andy Berman"
142,tt4016454,Supergirl,Action,2015,6.6,"70,047",48,43min,43,391,42,"Glen Winter, Larry Teng, Dermott Downs, Jesse Warn, Kevin Smith, Stefan Pleszczynski, David McWhirter, Thor Freudenthal, Karen Gaviola, Kevin Tancharoen"
143,tt0362359,Luke Cage,Comedy,2003,7.5,"69,750",92,44min,44,287,15,"Ian Toynton, Michael Lange, Michael Fresco, Tony Wharmby, Patrick R. Norris, Norman Buckley, Sanford Bookstaver, James Marshall, Doug Liman, Sandy Smolan"
144,tt3322314,The O.C.,Action,2016,7.6,"69,701",26,55min,55,182,51,"Paul McGuigan, Phil Abraham, Andy Goddard, Marc Jobst, Clark Johnson, Magnus Martens, Sam Miller, Vincenzo Natali, Guillermo Navarro, Tom Shankland"
145,tt0118480,Stargate SG-1,Action,1997,8.4,"69,685",213,44min,44,184,69,"Peter DeLuise, Martin Wood, Andy Mikita, William Waring, William Gereghty, David Warry-Smith, Peter F. Woeste, Brad Turner, Mario Azzopardi, Ken Girotti"
146,tt0247082,CSI: Crime Scene Investigation,Crime,2000,7.7,"69,419",337,1h,1,235,53,"Kenneth Fink, Richard J. Lewis, Alec Smight, Danny Cannon, Brad Tanenbaum, Jeffrey G. Hunt, Louis Shaw Milito, Frank Waldeck, Philip Conserva, Martha Coolidge"
147,tt1489428,Justified,Action,2010,8.6,"69,393",78,44min,44,133,61,"Adam Arkin, Jon Avnet, Peter Werner, Michael Dinner, John Dahl, Bill Johnson, Michael W. Watkins, Gwyneth Horder-Payton, Don Kurt, Dean Parisot"
148,tt2375692,Black Sails,Adventure,2014,8.3,"69,199",38,56min,56,188,53,"Steve Boyum, Alik Sakharov, Lukas Ettlin, Stefan Schwartz, Neil Marshall, Sam Miller, Marc Munden, T.J. Scott, Clark Johnson, Michael Nankin"
149,tt2017109,Banshee,Action,2013,8.4,"66,378",38,1h,1,155,45,"Ole Christian Madsen, Greg Yaitanes, Loni Peristere, S.J. Clarkson, Miguel Sapochnik, Babak Najafi, Magnus Martens, Everardo Gout, Dean White, Jonathan Tropper"
150,tt0072500,Taboo,Comedy,1975,8.8,"65,668",12,30min,30,146,26,"Bob Spiers, John Howard Davies, Connie Booth, John Cleese, John Howard Davies, Douglas Argent, Dennis Wilson, Susan Imrie, Bob Rymer, Bill Harris"
151,tt3647998,Fawlty Towers,Drama,2017,8.6,"65,639",10,59min,59,120,24,"Anders Engstrom, Kristoffer Nyholm, Chips Hardy, Tom Hardy, Steven Knight, Emily Ballou, Ben Hervey, Dean Baker, Tim Bricknell, Kate Crowe"
152,tt2094262,Da Vinci's Demons,Adventure,2013,8.1,"65,346",28,59min,59,163,29,"Peter Hoar, Michael J. Bassett, David S. Goyer, Jamie Payne, Paul Wilmshurst, Jon Jones, Charles Sturridge, Mark Everest, Alex Pillai, Colin Teague"
153,tt1492966,Louie,Comedy,2010,8.6,"64,943",61,22min,22,65,50,"Louis C.K., Liz Plonka, Louis C.K., Pamela Adlon, Mary Louise Szekely, Robert Smigel, Steven Wright, Dave Becky, Blair Breard, Louis C.K."
154,tt0165581,The King of Queens,Comedy,1998,7.4,"64,391",206,22min,22,133,38,"Rob Schiller, James Widdoes, Pamela Fryman, Mark Cendrowski, Henry Chan, Ken Whittingham, Robert Berlinger, Leonard R. Garner Jr., Michael J. Weithorn, Gail Mancuso"
155,tt0206512,SpongeBob SquarePants,Animation,1999,8.1,"64,110",252,23min,23,291,101,"Vincent Waller, Sherm Cohen, Paul Tibbitt, Dave Cunningham, Walt Dohrn, Adam Paloian, Aaron Springer, Mark Osborne, Mark Caballero, Seamus Walsh"
156,tt1355642,Hagane no renkinjutsushi,Animation,2009,9.1,"63,621",68,24min,24,75,17,"Yasuhiro Irie, Tsutomu Yabuki, Kiyomitsu Sato, Hiroshi Iketomi, Keiko Oyamada, Ikura Sata, Takahiro Ikezoe, Masahiro Sonoda, Masao Ã”kubo, Roka Ogiwara"
157,tt2654620,The Strain,Drama,2014,7.4,"63,515",46,43min,43,207,33,"J. Miles Dale, Kevin Dowling, Deran Sarafian, Phil Abraham, Peter Weller, Vincenzo Natali, T.J. Scott, Guillermo del Toro, Guy Ferland, David Semel"
158,tt0840196,Skins,Drama,2007,8.2,"63,344",61,46min,46,99,21,"Charles Martin, Simon Massey, Jack Clough, Paul Gay, Adam Smith, Philippa Langdale, Ian Barnes, Benjamin Caron, Minkie Spiro, Harry Enfield"
159,tt1220617,The Inbetweeners,Comedy,2008,8.4,"62,606",18,25min,25,46,14,"Ben Palmer, Gordon Anderson, Damon Beesley, Iain Morris, Damon Beesley, Iain Morris, Damon Beesley, Iain Morris, Christopher Young, Caroline Leddy"
160,tt3006802,Outlander,Drama,2014,8.5,"62,547",44,1h,1,177,31,"Metin Huseyin, Anna Foerster, Brian Kelly, Mike Barker, Philip John, Brendan Maher, John Dahl, Richard Clark, Douglas Mackinnon, Charlotte Brandstrom"
161,tt0368530,One Tree Hill,Drama,2003,7.7,"61,790",188,1h,1,198,15,"Gregory Prange, Paul Johansson, Mark Schwahn, Joe Davola, Thomas J. Wright, Les Butler, John Asher, Billy Dickson, Peter B. Kowalski, Janice Cooke"
162,tt0158552,Charmed,Drama,1998,7.1,"61,463",180,42min,42,357,23,"John T. Kretchmer, James L. Conway, Joel J. Feigenbaum, Mel Damski, Jon Pare, John Behring, Derek E. Johansen, Craig Zisk, Jonathan West, Chris Long"
163,tt0810788,Burn Notice,Action,2007,8,"61,378",111,44min,44,154,48,"Stephen Surjik, Jeremiah S. Chechik, Dennie Gordon, John T. Kretchmer, Tim Matheson, Matt Nix, Scott Peters, Jonathan Frakes, Marc Roskin, Craig Siebels"
164,tt0103359,Iron Fist,Animation,1992,9,"60,905",85,23min,23,113,24,"Kevin Altieri, Boyd Kirkland, Frank Paur, Dan Riba, Dick Sebast, Bruce Timm, Eric Radomski, Kent Butterworth, Bill Finger, Bob Kane"
165,tt3322310,Batman: The Animated Series,Action,2017,7,"60,847",14,55min,55,595,54,"John Dahl, Farren Blackburn, Uta Briesewitz, Deborah Chow, Andy Goddard, Peter Hoar, RZA, Miguel Sapochnik, Tom Shankland, Stephen Surjik"
166,tt0213338,Cowboy Bebop,Animation,1998,8.9,"60,755",26,24min,24,180,60,"Shinichira Watanabe, Yoshiyuki Takei, Ikura Sata, Kunihiro Mori, Hirokazu Yamada, Tetsuya Watanabe, Keiko Nobumoto, Hajime Yatate, Michiko Yokote, Akihiko Inari"
167,tt0286486,The Shield,Crime,2002,8.7,"59,900",89,47min,47,368,87,"Guy Ferland, Scott Brazil, Clark Johnson, Dean White, Stephen Kay, Gwyneth Horder-Payton, D.J. Caruso, Michael Chiklis, Nick Gomez, Paris Barclay"
168,tt1199099,Merlin,Adventure,2008,7.9,"59,856",65,45min,45,213,31,"Jeremy Webb, Alice Troughton, David Moore, Justin Molotnikov, Ashley Way, Ed Fraiman, James Hawes, Metin Huseyin, Alex Pillai, Stuart Orme"
169,tt0106004,Frasier,Comedy,1993,8,"59,393",263,22min,22,159,33,"David Lee, Kelsey Grammer, Pamela Fryman, James Burrows, Sheldon Epps, Philip Charles MacKenzie, Jeff Melman, Katy Garretson, Scott Ellis, Andy Ackerman"
170,tt4532368,Legends of Tomorrow,Action,2016,7,"58,305",50,42min,42,179,41,"Dermott Downs, Gregory Smith, Ralph Hemecker, Antonio Negret, Kevin Tancharoen, Alice Troughton, David Geddes, Glen Winter, Mairzee Almas, Kevin Mock"
171,tt0203259,Law & Order: Special Victims Unit,Crime,1999,8.1,"57,703",432,1h,1,166,35,"David Platt, Peter Leto, Jean de Segonzac, Constantine Makris, Alex Chapple, Arthur W. Forney, Juan Jose Campanella, Steve Shill, Michael Slovis, Alex Zakrzewski"
172,tt0412253,Veronica Mars,Crime,2004,8.4,"57,550",64,44min,44,316,43,"John T. Kretchmer, Nick Marck, Michael Fields, Harry Winer, Jason Bloom, Steve Gomer, Guy Norman Bee, Marcos Siega, Sarah Pia Anderson, Mark Piznarski"
173,tt0060028,Star Trek,Action,1966,8.4,"57,368",80,50min,50,172,93,"Marc Daniels, Joseph Pevney, Vincent McEveety, Ralph Senensky, Jud Taylor, Herb Wallerstein, Robert Butler, Marvin J. Chomsky, John Meredyth Lucas, Gerd Oswald"
174,tt1837576,Scandal,Drama,2012,7.8,"57,254",124,43min,43,181,47,"Tom Verica, Oliver Bokelberg, Allison Liddi-Brown, Tony Goldwyn, Randy Zisk, Jeannot Szwarc, Steve Robin, Paul McCrane, Mark Tinker, Debbie Allen"
175,tt2149175,The Americans,Crime,2013,8.3,"57,250",75,44min,44,143,43,"Daniel Sackheim, Chris Long, Thomas Schlamme, Daniel Attias, Kevin Dowling, Nicole Kassell, Adam Arkin, Stefan Schwartz, Noah Emmerich, John Dahl"
176,tt3475734,Agent Carter,Action,2015,8,"57,103",18,42min,42,77,33,"Jennifer Getzinger, Metin Huseyin, David Platt, Lawrence Trilling, Craig Zisk, Stephen Cragg, Louis D'Esposito, Peter Leto, Christopher Misiano, Vincent Misiano"
177,tt5189670,Making a Murderer,Documentary,2015,8.7,"56,637",14,1h,1,110,16,"Moira Demos, Laura Ricciardi, Moira Demos, Laura Ricciardi, Wes Briscoe, Adam Del Deo, Moira Demos, Lisa Dennis, Lisa Nishimura, Danielle Ricciardi"
178,tt1723816,Girls,Comedy,2012,7.3,"56,171",62,28min,28,128,103,"Lena Dunham, Jesse Peretz, Richard Shepard, Jamie Babbit, Jody Lee Lipes, Tricia Brock, Jennifer Konner, Claudia Weill, Alex Karpovsky, Nisha Ganatra"
179,tt1441135,Flashforward,Drama,2009,7.6,"55,558",23,42min,42,83,26,"Nick Gomez, Bobby Roth, John Polson, Constantine Makris, David S. Goyer, Michael Nankin, Michael Rymer, Leslie Libman, Brannon Braga, David S. Goyer"
180,tt0758790,The Tudors,Drama,2007,8.1,"55,501",38,1h,1,188,39,"Ciaran Donnelly, Jeremy Podeswa, Dearbhla Walsh, Steve Shill, Brian Kirk, Alison Maclean, Charles McDougall, Jon Amiel, Colm McCarthy, Michael Hirst"
181,tt1442462,The Good Wife,Crime,2009,8.3,"55,323",156,43min,43,94,26,"Rosemary Rodriguez, Michael Zinberg, Brooke Kennedy, James Whitmore Jr., Felix Enriquez Alcala, Jim McKay, Fred Toye, Robert King, Matt Shakman, Nelson McCormick"
182,tt1305826,Adventure Time,Animation,2010,8.6,"55,058",275,11min,11,125,42,"Bong Hee Han, Larry Leichliter, Elizabeth Ito, Andres Salaff, Adam Muto, Nate Cash, Cole Sanchez, David O'Reilly, Kent Osborne, Masaaki Yuasa"
183,tt2249364,Broadchurch,Crime,2013,8.4,"54,743",24,48min,48,105,35,"James Strong, Paul Andrew Williams, Euros Lyn, Mike Barker, Jessica Hobbs, Jonathan Teplitzky, Daniel Nettheim, Lewis Arnold, Chris Chibnall, Louise Fox"
184,tt0162065,Angel,Action,1999,8,"54,672",111,44min,44,202,53,"James A. Contner, Joss Whedon, David Greenwalt, Tim Minear, Bill Norton, Terrence O'Hara, Skip Schoolnik, Marita Grabiak, Vern Gillum, David Grossman"
185,tt2249007,Ray Donovan,Crime,2013,8.3,"54,083",60,1h,1,111,33,"John Dahl, Michael Uppendahl, Tucker Gates, Daniel Attias, Colin Bucksey, David Hollander, Michael Apted, Lesli Linka Glatter, Guy Ferland, Allen Coulter"
186,tt0312172,Monk,Comedy,2002,8,"53,483",125,47min,47,136,39,"Randy Zisk, Jerry Levine, Andre Belgrader, Michael Zinberg, Anton Cropper, Michael W. Watkins, Dean Parisot, Anthony R. Palmieri, David Breckman, Kevin Inch"
187,tt1600194,Hawaii Five-0,Action,2010,7.4,"53,332",171,42min,42,154,23,"Bryan Spicer, Larry Teng, Joe Dante, Steve Boyum, Jerry Levine, Maja Vrvilo, Brad Turner, Sylvain White, Peter Weller, Jeffrey G. Hunt"
188,tt0115167,Everybody Loves Raymond,Comedy,1996,7.1,"53,155",210,22min,22,185,14,"Gary Halvorson, Will Mackenzie, Jerry Zaks, Kenneth Shapiro, Steve Zuckerman, Jeff Meyer, Brian K. Roberts, John Fortenberry, Michael Lembeck, Jeff Melman"
189,tt0851851,Terminator: The Sarah Connor Chronicles,Action,2008,7.7,"52,786",31,1h,1,311,47,"Charles Beeson, Jeffrey G. Hunt, David Nutter, J. Miller Tobin, Bryan Spicer, Guy Norman Bee, Jeff Woolnough, Matt Earl Beesley, Milan Cheylov, Holly Dale"
190,tt2647544,Sleepy Hollow,Adventure,2013,7.5,"52,502",62,45min,45,119,41,"Russell Lee Fine, Paul A. Edwards, Douglas Aarniokoski, Ken Olin, Marc Roskin, Dwight H. Little, Wendey Stanzler, Kate Dennis, Olatunde Osunsanmi, Jim O'Hanlon"
191,tt0988824,Naruto: Shippoden,Animation,2007,8.5,"52,485",506,24min,24,78,24,"Hayato Date, Yuuki Arie, Masashi Kishimoto, Liam O'Brien, Yasuyuki Suzuki, Masahiro Hikokubo, Junki Takegami, Fukashi Azuma, Tomoko Gushima, Makoto Shiraishi"
192,tt2699128,The Leftovers,Drama,2014,8.2,"51,983",28,1h,1,281,58,"Mimi Leder, Carl Franklin, Keith Gordon, Craig Zobel, Daniel Sackheim, Peter Berg, Nicole Kassell, Lesli Linka Glatter, Michelle MacLaren, Tom Shankland"
193,tt0374455,Stargate: Atlantis,Action,2004,8.1,"51,973",99,44min,44,116,32,"Martin Wood, Andy Mikita, William Waring, Peter DeLuise, Brad Turner, Mario Azzopardi, Robert C. Cooper, Brenton Spencer, Ken Girotti, Holly Dale"
194,tt3530232,Last Week Tonight with John Oliver,Comedy,2014,9.1,"51,184",112,30min,30,49,12,"Joe Perota, Jim Hoskinson, Christopher Werner, Bruce Leddy, Frank Prinzi, Danny Jelinek, Laura Murphy, Paul Pennolino, Eric Appel, Maurice Marable"
195,tt0052520,The Twilight Zone,Fantasy,1959,9,"50,371",156,51min,51,140,70,"John Brahm, Douglas Heyes, Buzz Kulik, Lamont Johnson, Richard L. Bare, James Sheldon, Richard Donner, Don Medford, Montgomery Pittman, Jack Smight"
196,tt2294189,The Fall,Crime,2013,8.2,"50,223",17,1h,1,153,37,"Allan Cubitt, Jakob Verbruggen, Allan Cubitt, Allan Cubitt, Patrick Irwin, Gub Neal, Justin Thomson, Stephen Wright, Gillian Anderson, Carol Moorhead"
197,tt1954347,Continuum,Action,2012,7.7,"50,124",42,45min,45,175,30,"Pat Williams, David Frazee, William Waring, Mike Rohl, Amanda Tapping, Jon Cassar, Simon Barry, Paul Shapiro, Rachel Talalay, Simon Barry"
198,tt4508902,One Punch Man: Wanpanman,Animation,2015,9,"50,050",19,24min,24,102,10,"Shingo Natsume, Yosuke Hatta, Shin'ichira Ushijima, Nobuhiro Muta, Shun'ichi Yoshizawa, Minoru Yamaoka, One, Tomohiro Suzuki, Satoshi Adachi, Dave Casipit"
199,tt0063929,Monty Python's Flying Circus,Comedy,1969,8.9,"49,769",46,30min,30,74,17,"Ian MacNaughton, John Howard Davies, Graham Chapman, Eric Idle, Terry Jones, Michael Palin, Terry Gilliam, John Cleese, Neil Innes, Douglas Adams"
200,tt0805663,Jericho,Action,2006,8,"49,486",30,45min,45,178,26,"Guy Norman Bee, Sanford Bookstaver, James Whitmore Jr., Martha Mitchell, Jon Turteltaub, Steve Gomer, Seith Mann, Duane Clark, Paul McCrane, J. Miller Tobin"
